Speed,MovFlag,Peakrangenorm,Species,ID,Chan,Session,DrugFlag
0.504877399,imm,0.328485411,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
4.16918258,imm,0.183677805,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.714977529,imm,0.241761054,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.564654413,imm,0.177829855,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.731540215,imm,0.398508472,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.46658554,imm,0.389461666,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.564579243,imm,0.346331706,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.205221635,imm,0.353892376,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.114347857,imm,0.211432438,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.202845511,imm,0.403957211,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.401751599,imm,0.142373405,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.129077188,imm,0.33732579,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.333164457,imm,0.2445273,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.140200273,imm,0.390472211,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
4.09189283,imm,0.432497103,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.829979327,imm,0.712885535,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.178534889,imm,0.120639942,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.722968613,imm,0.25398134,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.376340338,imm,0.27930946,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.288994117,imm,0.377738881,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.261900241,imm,0.327566281,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.400244405,imm,0.436316955,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.476065864,imm,0.452280791,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.142914481,imm,0.083750117,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.614117096,imm,0.438608672,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.179251749,imm,0.552409743,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
2.211234451,imm,0.457751597,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
4.751031569,imm,0.561694244,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
13.41012291,btwn,0.518589055,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
38.18361994,mov,0.580411089,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
27.22413282,mov,0.249557916,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
13.31343905,btwn,0.549148228,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
2.366523501,imm,0.470618918,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
2.115390487,imm,0.495038646,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.504851839,imm,0.477517079,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
2.054488836,imm,0.248206777,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.900756063,imm,0.353656943,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.89390925,imm,0.126493278,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
2.155372521,imm,0.274373897,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
3.683716756,imm,0.303252379,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.423498196,imm,0.581147191,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.944239569,imm,0.290501813,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.286766898,imm,0.195040268,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.789542335,imm,0.308886145,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.738937886,imm,0.355894497,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
10.32721102,btwn,0.294074181,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.379903198,imm,0.180002854,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
4.057394089,imm,0.177188301,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.297720266,imm,0.213687108,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.479680012,imm,0.47493279,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
3.622950522,imm,0.256711688,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
2.377722007,imm,0.195123549,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
2.932350248,imm,0.124565891,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
12.08343793,btwn,0.341727197,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.969071526,imm,0.357821199,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
4.657197581,imm,0.409118131,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.674610573,imm,0.249841497,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.606613246,imm,0.202461928,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
3.080492818,imm,0.256182387,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
3.128449379,imm,0.438353609,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.644420821,imm,0.52121877,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.040652634,imm,0.171534538,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.890657819,imm,0.303098092,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.634464986,imm,0.512910367,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
4.119017216,imm,0.260065152,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
12.10441603,btwn,0.404645483,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
4.232041155,imm,0.260965296,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
2.394593801,imm,0.512338796,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.231685415,imm,0.248808797,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.36500659,imm,0.216872219,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.351757649,imm,0.355613182,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
2.465429266,imm,0.312413852,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
2.824762301,imm,0.402173642,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.163429254,imm,0.310986094,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.290003916,imm,0.225544921,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
6.165319324,btwn,0.32652309,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.357720623,imm,0.321427515,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
8.517923153,btwn,0.237015728,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
8.325017927,btwn,0.381088019,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
2.118388196,imm,0.315392513,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.733196302,imm,0.164114867,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.429989636,imm,0.342218584,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
15.46245606,btwn,0.350178856,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
13.32056621,btwn,0.296374109,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
8.641856482,btwn,0.293324061,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
16.01070693,btwn,0.30950062,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
23.18304513,mov,0.368118636,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
10.57171491,btwn,0.295440589,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
10.13233195,btwn,0.298873144,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.516299658,imm,0.440941582,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.622194636,imm,0.403289826,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
7.424513429,btwn,0.20486448,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
6.040025331,btwn,0.382268376,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.665730876,imm,0.389533693,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
20.84817973,mov,0.312599034,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
31.72514151,mov,0.403997977,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
19.90935306,btwn,0.345949999,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
11.76313228,btwn,0.539392501,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
3.359966872,imm,0.429715219,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
7.738697771,btwn,0.59779966,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.237970434,imm,0.506247866,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
2.804039985,imm,0.292966527,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.696602683,imm,0.603379832,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.911175692,imm,0.135770411,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
4.020884934,imm,0.412315735,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
12.39638196,btwn,0.357311366,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
29.97530206,mov,0.501007748,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
23.28039467,mov,0.522277097,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
17.4983964,btwn,0.703214136,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.592646795,imm,0.243303134,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
3.448182558,imm,0.304310873,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.872053034,imm,0.35301998,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.80139176,imm,0.403890607,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
2.476021651,imm,0.287418151,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.056336157,imm,0.212178316,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.407102305,imm,0.298917149,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
7.889088497,btwn,0.420394207,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
3.846651204,imm,0.53617854,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
11.14992605,btwn,0.661518477,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
5.323536631,btwn,0.521046071,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
2.484405763,imm,0.480315018,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
4.809888262,imm,0.618944032,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
4.823551774,imm,0.463190495,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
4.941722518,imm,0.281434082,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
6.496696544,btwn,0.339051926,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
14.68587378,btwn,0.373246257,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
7.19448039,btwn,0.614397951,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
11.56609051,btwn,0.663356289,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
12.65767306,btwn,0.616125259,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
4.858751482,imm,0.315494322,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
4.952428021,imm,0.495040754,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
11.58688535,btwn,0.374364191,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
21.85521144,mov,0.531977497,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
23.89527464,mov,0.367318222,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
21.78231925,mov,0.418781514,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
15.12239789,btwn,0.647764003,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.373959567,imm,0.189068514,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
8.083039924,btwn,0.240203038,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
5.293743938,btwn,0.26479501,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
18.07495031,btwn,0.645661782,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
12.03649808,btwn,0.515842996,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
19.11752928,btwn,0.409778819,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
22.82326483,mov,0.567773985,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
13.3303751,btwn,0.185354564,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.851812492,imm,0.312213554,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.660009973,imm,0.305422682,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
2.039008386,imm,0.522224182,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
21.4250959,mov,0.266145336,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
18.87085327,btwn,0.564102655,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
16.27063307,btwn,0.542825173,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
11.02578097,btwn,0.250954474,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
11.74991877,btwn,0.293227394,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
2.794496485,imm,0.528213993,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.221404514,imm,0.128768923,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
7.579087608,btwn,0.544752611,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
16.07440232,btwn,0.490146331,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
7.037551869,btwn,0.430071016,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
2.17663002,imm,0.529565118,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
8.87033675,btwn,0.383763743,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
4.7017342,imm,0.344378063,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
3.452571587,imm,0.236451038,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
20.24275198,mov,0.320179156,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
15.39389526,btwn,0.254602834,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
21.43180647,mov,0.322810596,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
20.46977595,mov,0.577908794,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
3.181178229,imm,0.272464035,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
4.458350055,imm,0.444974137,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.107427237,imm,0.155397089,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.536527341,imm,0.170564654,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.253104399,imm,0.344136722,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.017953197,imm,0.411443356,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.758120717,imm,0.399244509,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.663416993,imm,0.511482749,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.445592908,imm,0.250804805,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
4.936653724,imm,0.259090794,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
17.63189758,btwn,0.080928627,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
23.218669,mov,0.632929707,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
20.92280794,mov,0.239399007,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
26.59323492,mov,0.606188627,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
21.16564182,mov,0.579317605,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
11.09840946,btwn,0.608798833,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
2.434454524,imm,0.207748409,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
8.682637753,btwn,0.555521097,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
14.78253257,btwn,0.289474097,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
25.14727537,mov,0.593060841,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
16.30861501,btwn,0.32245273,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
19.33718702,btwn,0.459570146,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
13.62736671,btwn,0.718516663,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
16.7383316,btwn,0.388787701,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
12.57494223,btwn,0.416596965,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
19.97314899,btwn,0.60184515,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
4.573640748,imm,0.504405805,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
7.073795567,btwn,0.567768057,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
20.2629569,mov,0.694632035,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
15.36565441,btwn,0.553406103,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
8.466489058,btwn,0.62362034,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
18.97968127,btwn,0.427561723,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
11.15157606,btwn,0.637874252,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
6.608986216,btwn,0.344208279,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
12.64230539,btwn,0.49146017,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
8.312647455,btwn,0.30732189,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.315664158,imm,0.402759968,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.770405963,imm,0.299204462,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
15.38433612,btwn,0.371874805,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
20.25397496,mov,0.371037562,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
20.14661026,mov,0.430226555,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
26.04461646,mov,0.197535897,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
25.76827977,mov,0.616949695,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
12.07614139,btwn,0.585066672,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
7.678457311,btwn,0.581440843,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
10.66141203,btwn,0.537053806,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
3.575627967,imm,0.26016249,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.672983435,imm,0.512820884,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.061733255,imm,0.277050361,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.088806749,imm,0.427539427,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.87458637,imm,0.510023074,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.568427797,imm,0.391651948,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.09330582,imm,0.460649167,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.090565296,imm,0.44441679,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.235882361,imm,0.363673292,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.196684767,imm,0.389062052,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.269641804,imm,0.55492845,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.014681441,imm,0.342702358,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.167481693,imm,0.24196645,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.05795943,imm,0.499942669,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.128540208,imm,0.201399946,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.11519193,imm,0.568058759,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.144432359,imm,0.490118553,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
7.567171863,btwn,0.416407385,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
13.30533647,btwn,0.308519431,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
9.715221431,btwn,0.511659734,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
12.25683342,btwn,0.613858047,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
15.60736985,btwn,0.309661321,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
5.937492779,btwn,0.565848198,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.670243898,imm,0.370288203,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
2.39227555,imm,0.458828978,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.801095753,imm,0.344937082,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.383995974,imm,0.369878427,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.258565397,imm,0.409079053,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.371058207,imm,0.155871812,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.172798406,imm,0.323984819,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.169533139,imm,0.268469679,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.086558373,imm,0.306002823,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.118679859,imm,0.418819056,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.03394114,imm,0.260509554,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.081729964,imm,0.376815999,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.092778758,imm,0.670042078,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.132616343,imm,0.437479779,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.061351529,imm,0.520432706,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.021698551,imm,0.618310426,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.018746819,imm,0.059666863,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.536650859,imm,0.339059075,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
7.623802272,btwn,0.511277844,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
11.40044389,btwn,0.234460978,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
18.04260121,btwn,0.417642415,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
8.961442655,btwn,0.538179776,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
5.885258797,btwn,0.659686705,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
6.736508186,btwn,0.474482577,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
7.335516656,btwn,0.509193698,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
6.30691297,btwn,0.281228442,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
5.323470196,btwn,0.257950563,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
6.006942819,btwn,0.300786517,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
18.87571293,btwn,0.1819652,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
14.29757146,btwn,0.41346211,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
6.604622176,btwn,0.515684469,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.068816284,imm,0.161958494,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.141438338,imm,0.345367635,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.058230842,imm,0.211441939,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.96072303,imm,0.384750451,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.244139628,imm,0.426880015,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.504603419,imm,0.30098191,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.139301118,imm,0.372335653,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.06954043,imm,0.492259124,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.072213132,imm,0.412276721,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.048991824,imm,0.499730519,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.050819255,imm,0.625901569,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
4.374717055,imm,0.361834809,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
19.62188035,btwn,0.465107399,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
20.98373818,mov,0.309198234,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
10.11717051,btwn,0.285288629,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
8.647039763,btwn,0.551811983,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
31.17824925,mov,0.324565604,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
4.180879277,imm,0.306647976,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.910616917,imm,0.161124835,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
7.697111412,btwn,0.407652257,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
15.52504216,btwn,0.524932041,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
4.497950737,imm,0.370266308,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.937240454,imm,0.227945813,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.063240306,imm,0.293621378,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.301073851,imm,0.303482965,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.154845763,imm,0.294651457,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.063238649,imm,0.298364672,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.094747462,imm,0.318060354,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
0.085426463,imm,0.372813792,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
1.219445019,imm,0.220008405,F,KIW,ori,KIW_Block10-147_2016-01-18T10-21,A
